clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,causa_salida,periodo_act,anio_ingreso_periodo,promedio,promedioxperiodo,promedio_pred,alumnoEnRiesgoBajoRendimiento
7342,7,1,77,FRACC.,25006.0,Culiacan,1,ene-jun,2007,94.16666666666667,82.40610899470902,74.144775,Sin riesgo
7342,7,1,77,FRACC.,25006.0,Culiacan,1,verano,2008,85.0,81.16586666666667,80.53843,Sin riesgo
7393,0,2,55,INDUSTRIAL BRAVO,25006.0,Culiacan,1,ago-dic,2007,80.42857142857143,76.82603741496601,79.70722,Sin riesgo
7393,0,2,55,INDUSTRIAL BRAVO,25006.0,Culiacan,1,ene-jun,2007,91.83333333333333,87.79485430839,78.87928,Sin riesgo
7393,0,2,55,INDUSTRIAL BRAVO,25006.0,Culiacan,1,verano,2008,100.0,95.92108049886623,82.88697,Sin riesgo
7400,0,1,71,DEPARTAMENTO,25006.0,Culiacan,1,ago-dic,2007,58.142857142857146,72.50933975812546,74.61124,Sin riesgo
7400,0,1,71,DEPARTAMENTO,25006.0,Culiacan,1,ene-jun,2007,69.16666666666667,72.34558624338624,73.463745,Sin riesgo
7400,0,1,71,DEPARTAMENTO,25006.0,Culiacan,1,verano,2007,70.0,71.97190476190477,78.214134,Sin riesgo
7412,0,2,153,CANACO,25006.0,Culiacan,1,ago-dic,2007,84.57142857142857,70.27217233560089,80.12432,Sin riesgo
7412,0,2,153,CANACO,25006.0,Culiacan,1,ene-jun,2007,95.83333333333333,88.31819047619048,80.11311,Sin riesgo
7412,0,2,153,CANACO,25006.0,Culiacan,1,verano,2009,75.0,85.77228571428572,84.27323,Sin riesgo
7429,0,2,71,LIBERTAD,25006.0,Culiacan,1,ago-dic,2007,80.42857142857143,80.41363492063492,80.869576,Sin riesgo
7429,0,2,71,LIBERTAD,25006.0,Culiacan,1,ene-jun,2007,91.66666666666667,85.94666666666666,80.04163,Sin riesgo
7429,0,2,71,LIBERTAD,25006.0,Culiacan,1,verano,2009,95.0,90.24666666666668,83.86718,Sin riesgo
7439,3,2,27,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2007,92.0,89.40750113378682,78.19955,Sin riesgo
7439,3,2,27,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2008,84.16666666666667,83.42535147392292,76.640274,Sin riesgo
7439,3,2,27,INFONAVIT JOBORI,25006.0,Culiacan,1,verano,2010,83.0,87.24998412698415,81.52121,Sin riesgo
7442,3,1,169,JARDIN,25006.0,Culiacan,1,ago-dic,2007,90.33333333333333,88.96350793650794,80.36114,Sin riesgo
7442,3,1,169,JARDIN,25006.0,Culiacan,1,ene-jun,2008,86.5,87.49421428571429,81.34945,Sin riesgo
7446,0,1,153,SAN RAFAEL,25006.0,Culiacan,1,ago-dic,2007,53.0,66.35624671201816,74.63793,En riesgo
7446,0,1,153,SAN RAFAEL,25006.0,Culiacan,1,ene-jun,2008,90.66666666666667,74.90273809523805,74.17987,Sin riesgo
7446,0,1,153,SAN RAFAEL,25006.0,Culiacan,1,verano,2008,75.0,79.89473015873017,78.441956,Sin riesgo
7447,3,1,71,FRACC.,25006.0,Culiacan,1,ago-dic,2007,63.0,74.77465079365079,73.72873,Sin riesgo
7447,3,1,71,FRACC.,25006.0,Culiacan,1,ene-jun,2008,58.0,70.40523333333334,72.443054,Sin riesgo
7448,3,1,14,LIBERTAD,25006.0,Culiacan,1,ago-dic,2007,87.66666666666667,76.92812539682537,79.655846,Sin riesgo
7448,3,1,14,LIBERTAD,25006.0,Culiacan,1,ene-jun,2008,69.16666666666667,78.33568752834466,78.37017,Sin riesgo
7448,3,1,14,LIBERTAD,25006.0,Culiacan,1,verano,2008,85.0,79.95666666666668,81.38164,Sin riesgo
7453,3,1,107,SAN MIGUEL,25006.0,Culiacan,1,ago-dic,2007,73.4,77.89660952380952,79.7283,Sin riesgo
7453,3,1,107,SAN MIGUEL,25006.0,Culiacan,1,ene-jun,2008,89.5,87.16760714285712,78.87879,Sin riesgo
7453,3,1,107,SAN MIGUEL,25006.0,Culiacan,1,verano,2009,85.0,83.7775,82.982124,Sin riesgo
7455,3,1,65,INFONAVIT BARRANCOS,25006.0,Culiacan,1,ago-dic,2007,84.16666666666667,85.53819841269838,74.665634,Sin riesgo
7455,3,1,65,INFONAVIT BARRANCOS,25006.0,Culiacan,1,ene-jun,2008,77.66666666666667,76.82449206349204,73.37996,Sin riesgo
7459,3,1,153,LAS GRANJAS,25006.0,Culiacan,1,ago-dic,2007,73.8,82.3036979591837,80.10424,Sin riesgo
7459,3,1,153,LAS GRANJAS,25006.0,Culiacan,1,ene-jun,2008,77.4,81.62250634920636,79.71859,Sin riesgo
7459,3,1,153,LAS GRANJAS,25006.0,Culiacan,1,verano,2008,70.0,72.05,80.783554,Sin riesgo
7460,3,1,107,LIBERTAD,25006.0,Culiacan,1,ago-dic,2007,65.0,51.50943650793649,76.90677,En riesgo
7460,3,1,107,LIBERTAD,25006.0,Culiacan,1,ene-jun,2008,78.33333333333333,61.618126984126995,76.006935,En riesgo
7460,3,1,107,LIBERTAD,25006.0,Culiacan,1,verano,2010,85.0,84.67,80.734,Sin riesgo
7464,3,1,42,CENTRO,25009.0,Escuinapa,1,ago-dic,2007,68.2,71.5198253968254,73.629234,Sin riesgo
7464,3,1,42,CENTRO,25009.0,Escuinapa,1,ene-jun,2008,78.2,78.63821111111106,72.34356,Sin riesgo
7464,3,1,42,CENTRO,25009.0,Escuinapa,1,verano,2010,90.0,87.9,77.66536,Sin riesgo
7465,3,1,27,MORELOS,25006.0,Culiacan,1,ago-dic,2007,60.0,73.31399130763417,73.937996,Sin riesgo
7465,3,1,27,MORELOS,25006.0,Culiacan,1,ene-jun,2008,64.4,79.35712619047622,72.65232,Sin riesgo
7465,3,1,27,MORELOS,25006.0,Culiacan,1,verano,2009,82.5,85.14480952380953,77.68281,Sin riesgo
7466,3,1,27,SAN FRANCISCO,25006.0,Culiacan,1,ago-dic,2007,88.66666666666667,74.03762857142857,73.39069,Sin riesgo
7466,3,1,27,SAN FRANCISCO,25006.0,Culiacan,1,ene-jun,2008,64.5,76.69566269841272,72.10502,Sin riesgo
7466,3,1,27,SAN FRANCISCO,25006.0,Culiacan,1,verano,2008,80.0,79.89333333333335,77.135506,Sin riesgo
7467,3,1,426,CONSTITUCION,25011.0,Guasave,1,ago-dic,2007,67.5,72.76085884353742,73.85459,Sin riesgo
7467,3,1,426,CONSTITUCION,25011.0,Guasave,1,ene-jun,2008,36.25,65.90255555555555,72.93979,En riesgo
7467,3,1,426,CONSTITUCION,25011.0,Guasave,1,verano,2009,100.0,82.97,79.61008,Sin riesgo
7468,3,1,118,BUGAMBILIAS,25006.0,Culiacan,1,ago-dic,2007,84.0,92.33899206349206,80.385124,Sin riesgo
7468,3,1,118,BUGAMBILIAS,25006.0,Culiacan,1,ene-jun,2008,90.14285714285714,91.5294566326531,81.0439,Sin riesgo
7468,3,1,118,BUGAMBILIAS,25006.0,Culiacan,1,verano,2009,100.0,87.46738095238098,85.19236,Sin riesgo
7473,3,1,121,EL WALAMO,25006.0,Culiacan,1,ago-dic,2007,83.16666666666667,83.43637301587303,74.72666,Sin riesgo
7473,3,1,121,EL WALAMO,25006.0,Culiacan,1,ene-jun,2008,68.5,70.58516984126986,73.53113,Sin riesgo
7473,3,1,121,EL WALAMO,25006.0,Culiacan,1,verano,2008,80.0,79.9095238095238,79.52536,Sin riesgo
7478,3,1,22,SAN JOAQUIN,25006.0,Culiacan,1,ago-dic,2007,66.6,77.09754444444442,71.2318,Sin riesgo
7478,3,1,22,SAN JOAQUIN,25006.0,Culiacan,1,ene-jun,2008,60.4,65.31535555555556,69.104614,En riesgo
7478,3,1,22,SAN JOAQUIN,25006.0,Culiacan,1,verano,2009,0.0,37.818333333333335,60.260517,En riesgo
7479,3,1,25,VICENTE,25006.0,Culiacan,1,ago-dic,2007,79.66666666666667,81.71592789115647,73.72647,Sin riesgo
7479,3,1,25,VICENTE,25006.0,Culiacan,1,ene-jun,2008,64.66666666666667,74.29747222222221,72.440796,Sin riesgo
7479,3,1,25,VICENTE,25006.0,Culiacan,1,verano,2008,70.0,52.31119047619047,75.20963,En riesgo
7483,3,1,71,HUIZACHES,25006.0,Culiacan,1,ago-dic,2007,69.33333333333333,53.55412698412698,60.983734,En riesgo
7483,3,1,71,HUIZACHES,25006.0,Culiacan,1,ene-jun,2008,67.5,72.76307777777774,72.95366,Sin riesgo
7483,3,1,71,HUIZACHES,25006.0,Culiacan,1,verano,2008,70.0,70.7,72.38974,Sin riesgo
7485,3,1,111,BALCONES DE NUEVO CULIACAN,25006.0,Culiacan,1,ago-dic,2007,68.33333333333333,87.52991099773246,77.57154,Sin riesgo
7485,3,1,111,BALCONES DE NUEVO CULIACAN,25006.0,Culiacan,1,ene-jun,2008,83.33333333333333,82.8299965986395,76.67171,Sin riesgo
7485,3,1,111,BALCONES DE NUEVO CULIACAN,25006.0,Culiacan,1,verano,2009,100.0,92.34,81.56417,Sin riesgo
7489,3,1,118,CUAUHTEMOC,25006.0,Culiacan,1,ago-dic,2007,70.83333333333333,49.459904761904774,66.330414,En riesgo
7489,3,1,118,CUAUHTEMOC,25006.0,Culiacan,1,ene-jun,2008,79.16666666666667,63.8328492063492,67.35231,En riesgo
7490,3,1,156,EL TORO,25018.0,Navolato,1,ago-dic,2007,91.66666666666667,91.98728571428572,83.53532,Sin riesgo
7490,3,1,156,EL TORO,25018.0,Navolato,1,ene-jun,2008,87.33333333333333,90.3948299319728,83.149666,Sin riesgo
7490,3,1,156,EL TORO,25018.0,Navolato,1,verano,2009,100.0,96.61,89.21875,Sin riesgo
7491,3,1,112,ALHUEY,25011.0,Guasave,1,ago-dic,2007,67.2,63.58121666666665,68.34642,En riesgo
7491,3,1,112,ALHUEY,25011.0,Guasave,1,ene-jun,2008,63.0,73.26280952380952,72.99406,Sin riesgo
7491,3,1,112,ALHUEY,25011.0,Guasave,1,verano,2009,45.0,55.10333333333333,68.943344,En riesgo
7494,3,1,160,LA SIRENA,25013.0,Mocorito,1,ago-dic,2007,72.5,53.39814531024531,67.1838,En riesgo
7494,3,1,160,LA SIRENA,25013.0,Mocorito,1,ene-jun,2008,78.66666666666667,65.24933333333333,69.28683,En riesgo
7496,3,1,153,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2007,85.0,84.96633333333335,75.89193,Sin riesgo
7496,3,1,153,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2008,63.0,86.96527976190482,75.50628,Sin riesgo
7496,3,1,153,INFONAVIT JOBORI,25006.0,Culiacan,1,verano,2008,95.0,88.07444444444445,80.69063,Sin riesgo
7498,3,1,107,EJIDAL,25006.0,Culiacan,1,ago-dic,2007,52.5,58.32074841269843,72.176186,En riesgo
7498,3,1,107,EJIDAL,25006.0,Culiacan,1,ene-jun,2008,75.5,64.8173492063492,71.01029,En riesgo
7498,3,1,107,EJIDAL,25006.0,Culiacan,1,verano,2010,83.0,82.12,77.27044,Sin riesgo
7501,3,1,107,VALLE NUEVO,25006.0,Culiacan,1,ago-dic,2007,87.16666666666667,76.33421428571427,76.998055,Sin riesgo
7501,3,1,107,VALLE NUEVO,25006.0,Culiacan,1,ene-jun,2008,80.5,82.53554761904763,76.09822,Sin riesgo
7501,3,1,107,VALLE NUEVO,25006.0,Culiacan,1,verano,2008,90.0,82.78399999999999,81.56417,Sin riesgo
7503,3,1,118,SAN FRANCISCO,25006.0,Culiacan,1,ago-dic,2007,72.2,79.02202176870748,74.90476,Sin riesgo
7503,3,1,118,SAN FRANCISCO,25006.0,Culiacan,1,ene-jun,2008,84.6,82.05340000000002,74.09284,Sin riesgo
7503,3,1,118,SAN FRANCISCO,25006.0,Culiacan,1,verano,2008,85.0,84.60849206349206,79.70346,Sin riesgo
7506,3,1,46,BACHIGUALATO,25006.0,Culiacan,1,ago-dic,2007,68.16666666666667,59.972222222222214,72.35177,En riesgo
7506,3,1,46,BACHIGUALATO,25006.0,Culiacan,1,ene-jun,2008,67.66666666666667,63.57813333333332,69.26241,En riesgo
7506,3,1,46,BACHIGUALATO,25006.0,Culiacan,1,verano,2010,80.0,79.065,76.38789,Sin riesgo
7507,3,1,66,PLAYITAS,25013.0,Mocorito,1,ago-dic,2007,59.166666666666664,66.747623015873,70.04361,En riesgo
7507,3,1,66,PLAYITAS,25013.0,Mocorito,1,ene-jun,2008,58.75,61.19923015873015,66.0925,En riesgo
7509,7,1,107,PASEO DE LOS ARCOS,25006.0,Culiacan,1,ago-dic,2007,79.5,84.74624404761904,79.16908,Sin riesgo
7509,7,1,107,PASEO DE LOS ARCOS,25006.0,Culiacan,1,ene-jun,2008,41.42857142857143,84.89843877551014,77.80588,Sin riesgo
7515,0,1,121,EL WALAMO,25006.0,Culiacan,1,ago-dic,2007,70.0,66.42009523809524,75.76955,En riesgo
7515,0,1,121,EL WALAMO,25006.0,Culiacan,1,ene-jun,2008,67.83333333333333,73.31864365079369,74.85445,Sin riesgo
7515,0,1,121,EL WALAMO,25006.0,Culiacan,1,verano,2008,77.5,76.22333333333334,79.57357,Sin riesgo
7518,4,1,333,PANTEON,25014.0,Rosario,1,ago-dic,2007,53.333333333333336,52.550119047619056,54.170464,En riesgo
7518,4,1,333,PANTEON,25014.0,Rosario,1,ene-jun,2008,59.0,39.049044444444455,48.56097,En riesgo
7518,4,1,333,PANTEON,25014.0,Rosario,1,verano,2009,77.5,76.31911111111111,76.06203,Sin riesgo
7523,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ago-dic,2007,60.666666666666664,83.32315740740742,77.07626,Sin riesgo
7523,4,1,117,21 DE MARZO,25006.0,Culiacan,1,ene-jun,2008,80.2,76.33691428571426,76.067406,Sin riesgo
7524,4,1,55,EJIDAL,25011.0,Guasave,1,ago-dic,2007,83.66666666666667,90.27432539682542,76.69784,Sin riesgo
7524,4,1,55,EJIDAL,25011.0,Guasave,1,ene-jun,2008,79.66666666666667,77.17608888888888,75.215225,Sin riesgo
7524,4,1,55,EJIDAL,25011.0,Guasave,1,verano,2010,97.5,88.77,80.71439,Sin riesgo
7526,4,1,121,OBRERA,25006.0,Culiacan,1,ago-dic,2007,61.666666666666664,72.6917396825397,74.949,Sin riesgo
7526,4,1,121,OBRERA,25006.0,Culiacan,1,ene-jun,2008,75.5,60.75597460317461,69.211365,En riesgo
7526,4,1,121,OBRERA,25006.0,Culiacan,1,verano,2009,70.0,73.58,77.55619,Sin riesgo
7527,4,1,107,AQUILES SERDAN,25006.0,Culiacan,1,ago-dic,2007,59.166666666666664,76.08558333333332,79.37578,Sin riesgo
7527,4,1,107,AQUILES SERDAN,25006.0,Culiacan,1,ene-jun,2008,74.2,73.85004444444445,78.27901,Sin riesgo
7527,4,1,107,AQUILES SERDAN,25006.0,Culiacan,1,verano,2010,90.0,86.66,83.95378,Sin riesgo
7528,4,1,153,MARGARITAS,25006.0,Culiacan,1,ago-dic,2007,82.5,84.76861666666666,82.322975,Sin riesgo
7528,4,1,153,MARGARITAS,25006.0,Culiacan,1,ene-jun,2008,67.66666666666667,76.73339682539682,80.65434,Sin riesgo
7528,4,1,153,MARGARITAS,25006.0,Culiacan,1,verano,2008,95.0,88.41666666666666,86.87785,Sin riesgo
7531,4,1,62,ESTADIO,25006.0,Culiacan,1,ago-dic,2007,80.0,81.71763174603176,75.928925,Sin riesgo
7531,4,1,62,ESTADIO,25006.0,Culiacan,1,ene-jun,2008,69.5,60.037028571428564,74.44631,En riesgo
7532,4,1,14,ESTADIO,25011.0,Guasave,1,ago-dic,2007,88.83333333333333,93.95438095238096,86.838326,Sin riesgo
7532,4,1,14,ESTADIO,25011.0,Guasave,1,ene-jun,2008,88.5,94.48271882086166,85.8188,Sin riesgo
7532,4,1,14,ESTADIO,25011.0,Guasave,1,verano,2008,97.5,96.90069047619045,89.646904,Sin riesgo
7533,0,1,23,JARDIN,25006.0,Culiacan,1,ago-dic,2007,50.5,78.33723015873015,73.65373,Sin riesgo
7533,0,1,23,JARDIN,25006.0,Culiacan,1,ene-jun,2008,72.8,60.81226666666667,66.14476,En riesgo
7533,0,1,23,JARDIN,25006.0,Culiacan,1,verano,2009,80.0,75.15079047619048,72.26016,Sin riesgo
7536,4,1,122,BACHIGUALATO,25006.0,Culiacan,1,ago-dic,2007,72.5,72.42567460317461,80.001526,Sin riesgo
7536,4,1,122,BACHIGUALATO,25006.0,Culiacan,1,ene-jun,2008,88.16666666666667,81.06719444444444,79.58246,Sin riesgo
7537,4,1,156,,25018.0,Navolato,1,ago-dic,2007,90.66666666666667,93.07644534632034,82.89693,Sin riesgo
7537,4,1,156,,25018.0,Navolato,1,ene-jun,2008,89.33333333333333,93.20609523809524,82.77743,Sin riesgo
7537,4,1,156,,25018.0,Navolato,1,verano,2009,100.0,98.255,87.15169,Sin riesgo
7539,4,1,23,PLUTARCO ELIAS CALLES,25006.0,Culiacan,1,ago-dic,2007,76.0,75.49535449735453,77.16466,Sin riesgo
7539,4,1,23,PLUTARCO ELIAS CALLES,25006.0,Culiacan,1,ene-jun,2008,79.0,75.05203628117913,75.16246,Sin riesgo
7540,4,1,117,EL WALAMO,25006.0,Culiacan,1,ago-dic,2007,87.5,78.92402645502645,79.06526,Sin riesgo
7540,4,1,117,EL WALAMO,25006.0,Culiacan,1,ene-jun,2008,67.66666666666667,78.60367460317462,78.05982,Sin riesgo
7540,4,1,117,EL WALAMO,25006.0,Culiacan,1,verano,2008,75.0,76.38,82.43529,Sin riesgo
7541,4,1,112,MILITAR,25015.0,Guamuchil,1,ago-dic,2007,87.5,81.20652777777777,81.680084,Sin riesgo
7541,4,1,112,MILITAR,25015.0,Guamuchil,1,ene-jun,2008,80.16666666666667,76.1605238095238,80.00819,Sin riesgo
7543,4,1,127,CANACO,25018.0,Navolato,1,ago-dic,2007,92.0,90.32432539682539,80.20504,Sin riesgo
7543,4,1,127,CANACO,25018.0,Navolato,1,ene-jun,2008,83.66666666666667,85.69624603174601,79.78597,Sin riesgo
7543,4,1,127,CANACO,25018.0,Navolato,1,verano,2009,84.0,84.28,83.575066,Sin riesgo
7544,4,1,127,POPULAR,25018.0,Navolato,1,ago-dic,2007,73.33333333333333,84.89177777777779,80.20504,Sin riesgo
7544,4,1,127,POPULAR,25018.0,Navolato,1,ene-jun,2008,70.33333333333333,81.7278968253968,79.78597,Sin riesgo
7544,4,1,127,POPULAR,25018.0,Navolato,1,verano,2008,80.0,90.94,83.575066,Sin riesgo
7546,4,1,153,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,ago-dic,2007,85.33333333333333,81.51642255291006,81.11143,Sin riesgo
7546,4,1,153,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,ene-jun,2008,80.83333333333333,78.78336243386244,80.99193,Sin riesgo
7546,4,1,153,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,verano,2008,70.0,77.69142857142857,84.48145,Sin riesgo
7547,4,1,127,LOS ANGELES,25018.0,Navolato,1,ago-dic,2007,77.83333333333333,83.22194444444447,78.73906,Sin riesgo
7547,4,1,127,LOS ANGELES,25018.0,Navolato,1,ene-jun,2008,79.16666666666667,85.20150317460319,78.42646,Sin riesgo
7547,4,1,127,LOS ANGELES,25018.0,Navolato,1,verano,2008,85.0,85.07952380952379,82.113144,Sin riesgo
7550,4,1,156,LA SIRENA,25018.0,Navolato,1,ago-dic,2007,75.83333333333333,87.44505867346942,82.89693,Sin riesgo
7550,4,1,156,LA SIRENA,25018.0,Navolato,1,ene-jun,2008,84.66666666666667,89.12692063492064,82.77743,Sin riesgo
7550,4,1,156,LA SIRENA,25018.0,Navolato,1,verano,2008,70.0,95.71461904761905,87.15169,Sin riesgo
7551,4,1,27,EMILIANO ZAPATA,25006.0,Culiacan,1,ago-dic,2007,73.0,77.80313597883595,77.62503,Sin riesgo
7551,4,1,27,EMILIANO ZAPATA,25006.0,Culiacan,1,ene-jun,2008,66.33333333333333,69.09901111111112,76.60551,En riesgo
7551,4,1,27,EMILIANO ZAPATA,25006.0,Culiacan,1,verano,2008,85.0,86.70049999999999,80.43361,Sin riesgo
7552,4,1,25,SAN MIGUEL,25006.0,Culiacan,1,ago-dic,2007,69.5,79.88896031746032,79.50404,Sin riesgo
7552,4,1,25,SAN MIGUEL,25006.0,Culiacan,1,ene-jun,2008,83.83333333333333,78.61889682539683,78.48452,Sin riesgo
7553,4,1,45,CENTRO,25006.0,Culiacan,1,ago-dic,2007,54.166666666666664,80.02613650793649,77.86357,Sin riesgo
7553,4,1,45,CENTRO,25006.0,Culiacan,1,ene-jun,2008,79.8,71.4856126984127,76.84405,Sin riesgo
7553,4,1,45,CENTRO,25006.0,Culiacan,1,verano,2008,70.0,72.98,80.67215,Sin riesgo
7554,4,1,14,MORELOS,25011.0,Guasave,1,ago-dic,2007,90.33333333333333,91.81676190476192,85.82172,Sin riesgo
7554,4,1,14,MORELOS,25011.0,Guasave,1,ene-jun,2008,84.16666666666667,88.88712698412695,84.80219,Sin riesgo
7555,4,1,10,REPUBLICA MEXICANA,25011.0,Guasave,1,ago-dic,2007,70.0,82.7511626984127,81.2151,Sin riesgo
7555,4,1,10,REPUBLICA MEXICANA,25011.0,Guasave,1,ene-jun,2008,87.0,86.00542857142855,80.56295,Sin riesgo
7556,4,2,111,CASCADAS,25012.0,Mazatlan,1,ago-dic,2007,74.33333333333333,92.67364096749816,87.63862,Sin riesgo
7556,4,2,111,CASCADAS,25012.0,Mazatlan,1,ene-jun,2008,84.66666666666667,87.96358503401362,87.058334,Sin riesgo
7556,4,2,111,CASCADAS,25012.0,Mazatlan,1,verano,2008,85.0,90.49084126984127,90.56257,Sin riesgo
7557,4,1,145,LA CRUZ,25011.0,Guasave,1,ago-dic,2007,63.666666666666664,77.28394708994709,78.70458,Sin riesgo
7557,4,1,145,LA CRUZ,25011.0,Guasave,1,ene-jun,2008,72.4,75.14596507936511,78.58508,Sin riesgo
7557,4,1,145,LA CRUZ,25011.0,Guasave,1,verano,2008,70.0,72.51,81.10121,Sin riesgo
7558,4,1,112,MILITAR,25015.0,Guamuchil,1,ago-dic,2007,68.66666666666667,80.42639087301586,81.62167,Sin riesgo
7558,4,1,112,MILITAR,25015.0,Guamuchil,1,ene-jun,2008,66.83333333333333,82.49836961451247,80.38867,Sin riesgo
7558,4,1,112,MILITAR,25015.0,Guamuchil,1,verano,2010,85.0,85.52,84.9917,Sin riesgo
7560,4,1,127,YAMAGUCHI,25018.0,Navolato,1,ago-dic,2007,74.66666666666667,77.44504497354495,80.20504,Sin riesgo
7560,4,1,127,YAMAGUCHI,25018.0,Navolato,1,ene-jun,2008,80.83333333333333,82.70182142857142,79.78597,Sin riesgo
7560,4,1,127,YAMAGUCHI,25018.0,Navolato,1,verano,2008,85.0,90.14278571428571,83.575066,Sin riesgo
7562,4,1,30,STANZA SOLARE,25006.0,Culiacan,1,ago-dic,2007,63.333333333333336,69.15013492063493,73.22982,En riesgo
7562,4,1,30,STANZA SOLARE,25006.0,Culiacan,1,ene-jun,2008,78.33333333333333,70.862,71.517296,Sin riesgo
7562,4,1,30,STANZA SOLARE,25006.0,Culiacan,1,verano,2008,80.0,79.41,77.00957,Sin riesgo
7563,4,1,141,CENTRO,25013.0,Mocorito,1,ago-dic,2007,84.16666666666667,89.7190566893424,80.227806,Sin riesgo
7563,4,1,141,CENTRO,25013.0,Mocorito,1,ene-jun,2008,84.16666666666667,84.74199999999999,79.85558,Sin riesgo
7564,4,1,153,MARGARITAS,25006.0,Culiacan,1,ago-dic,2007,95.83333333333333,95.60702380952381,86.56568,Sin riesgo
7564,4,1,153,MARGARITAS,25006.0,Culiacan,1,ene-jun,2008,88.33333333333333,93.33509523809525,86.44618,Sin riesgo
7566,4,1,118,CANACO,25006.0,Culiacan,1,ago-dic,2007,80.0,82.4612349206349,78.95617,Sin riesgo
7566,4,1,118,CANACO,25006.0,Culiacan,1,ene-jun,2008,83.83333333333333,74.09927777777779,78.4104,Sin riesgo
7566,4,1,118,CANACO,25006.0,Culiacan,1,verano,2010,72.0,79.90404761904762,82.326195,Sin riesgo
7567,4,1,144,MAGISTERIO,25015.0,Guamuchil,1,ago-dic,2007,91.33333333333333,83.94796825396824,83.3851,Sin riesgo
7567,4,1,144,MAGISTERIO,25015.0,Guamuchil,1,ene-jun,2008,79.5,80.77584920634918,83.17031,Sin riesgo
7567,4,1,144,MAGISTERIO,25015.0,Guamuchil,1,verano,2008,90.0,89.26,86.77983,Sin riesgo
7568,4,1,128,SAN LUIS II,25006.0,Culiacan,1,ago-dic,2007,66.16666666666667,69.0250515873016,75.58969,En riesgo
7568,4,1,128,SAN LUIS II,25006.0,Culiacan,1,ene-jun,2008,71.0,72.87176190476191,75.711235,Sin riesgo
7568,4,1,128,SAN LUIS II,25006.0,Culiacan,1,verano,2008,80.0,79.05933333333333,79.23558,Sin riesgo
7569,4,1,112,CUAUHTEMOC,25015.0,Guamuchil,1,ago-dic,2007,84.16666666666667,78.64007936507939,73.43083,Sin riesgo
7569,4,1,112,CUAUHTEMOC,25015.0,Guamuchil,1,ene-jun,2008,65.83333333333333,70.86673809523812,75.02046,Sin riesgo
7570,4,1,121,UNIVERSIDAD 94,25006.0,Culiacan,1,ago-dic,2007,95.83333333333333,94.34242857142857,89.12899,Sin riesgo
7570,4,1,121,UNIVERSIDAD 94,25006.0,Culiacan,1,ene-jun,2008,89.16666666666667,92.58434920634917,88.80688,Sin riesgo
7570,4,1,121,UNIVERSIDAD 94,25006.0,Culiacan,1,verano,2010,100.0,91.46,92.19085,Sin riesgo
7573,4,2,154,STANZA SOLARE,25011.0,Guasave,1,ago-dic,2007,82.16666666666667,85.6729714285714,85.660446,Sin riesgo
7573,4,2,154,STANZA SOLARE,25011.0,Guasave,1,ene-jun,2008,93.33333333333333,94.56903333333332,85.594345,Sin riesgo
7573,4,2,154,STANZA SOLARE,25011.0,Guasave,1,verano,2008,90.0,88.32896666666664,88.84954,Sin riesgo
7575,4,2,107,HUMAYA,25006.0,Culiacan,1,ago-dic,2007,96.0,95.1835333333333,91.5006,Sin riesgo
7575,4,2,107,HUMAYA,25006.0,Culiacan,1,ene-jun,2008,86.33333333333333,91.56792539682539,91.11964,Sin riesgo
7575,4,2,107,HUMAYA,25006.0,Culiacan,1,verano,2008,97.5,88.27743492063492,92.46144,Sin riesgo
7576,4,1,160,CENTRO,25013.0,Mocorito,1,ago-dic,2007,77.0,77.8755253968254,77.25356,Sin riesgo
7576,4,1,160,CENTRO,25013.0,Mocorito,1,ene-jun,2008,67.83333333333333,71.56205555555556,76.69829,Sin riesgo
7576,4,1,160,CENTRO,25013.0,Mocorito,1,verano,2008,80.0,89.26299999999999,81.6947,Sin riesgo
7577,4,1,107,LA HIGUERAS,25006.0,Culiacan,1,ago-dic,2007,89.33333333333333,86.59188888888886,78.621544,Sin riesgo
7577,4,1,107,LA HIGUERAS,25006.0,Culiacan,1,ene-jun,2008,79.16666666666667,82.22299999999994,77.98786,Sin riesgo
7577,4,1,107,LA HIGUERAS,25006.0,Culiacan,1,verano,2009,83.0,81.57,82.17795,Sin riesgo
7580,4,1,20,AVIACION,25013.0,Mocorito,1,ago-dic,2007,68.83333333333333,69.74029365079365,76.118286,En riesgo
7580,4,1,20,AVIACION,25013.0,Mocorito,1,ene-jun,2008,79.16666666666667,65.76227777777778,75.09876,En riesgo
7580,4,1,20,AVIACION,25013.0,Mocorito,1,verano,2009,86.0,82.8,79.11324,Sin riesgo
7581,4,1,71,VILLA DEL REAL,25006.0,Culiacan,1,ago-dic,2007,81.66666666666667,79.55374761904764,74.17491,Sin riesgo
7581,4,1,71,VILLA DEL REAL,25006.0,Culiacan,1,ene-jun,2008,87.16666666666667,83.54359999999998,73.15539,Sin riesgo
