clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,causa_salida,periodo_act,anio_ingreso_periodo,promedio,promedioxperiodo
8197,0,2,107,LIBERTAD,25006.0,Culiacan,1,ago-dic,2007,94.33333333333333,94.71800793650796
8197,0,2,107,LIBERTAD,25006.0,Culiacan,1,ago-dic,2008,94.5,94.71800793650796
8197,0,2,107,LIBERTAD,25006.0,Culiacan,1,ago-dic,2009,91.42857142857143,94.71800793650796
8197,0,2,107,LIBERTAD,25006.0,Culiacan,1,ago-dic,2010,95.0,94.71800793650796
8197,0,2,107,LIBERTAD,25006.0,Culiacan,1,ene-jun,2008,92.5,95.7845
8197,0,2,107,LIBERTAD,25006.0,Culiacan,1,ene-jun,2009,98.16666666666667,95.7845
8197,0,2,107,LIBERTAD,25006.0,Culiacan,1,ene-jun,2010,97.5,95.7845
8199,0,2,127,CENTRO,25018.0,Navolato,1,ago-dic,2007,95.66666666666667,94.18801111111112
8199,0,2,127,CENTRO,25018.0,Navolato,1,ago-dic,2008,92.0,94.18801111111112
8199,0,2,127,CENTRO,25018.0,Navolato,1,ago-dic,2009,95.0,94.18801111111112
8199,0,2,127,CENTRO,25018.0,Navolato,1,ago-dic,2010,94.4,94.18801111111112
8199,0,2,127,CENTRO,25018.0,Navolato,1,ene-jun,2008,98.28571428571429,94.87976190476195
8199,0,2,127,CENTRO,25018.0,Navolato,1,ene-jun,2009,96.85714285714286,94.87976190476195
8199,0,2,127,CENTRO,25018.0,Navolato,1,ene-jun,2010,91.14285714285714,94.87976190476195
8199,0,2,127,CENTRO,25018.0,Navolato,1,verano,2008,92.5,94.67644444444444
8199,0,2,127,CENTRO,25018.0,Navolato,1,verano,2009,97.0,94.67644444444444
8205,0,1,153,CHAPULTEPEC,25006.0,Culiacan,1,ago-dic,2007,94.33333333333333,90.98755952380954
8205,0,1,153,CHAPULTEPEC,25006.0,Culiacan,1,ago-dic,2008,90.28571428571429,90.98755952380954
8205,0,1,153,CHAPULTEPEC,25006.0,Culiacan,1,ago-dic,2009,89.57142857142857,90.98755952380954
8205,0,1,153,CHAPULTEPEC,25006.0,Culiacan,1,ago-dic,2010,91.71428571428571,90.98755952380954
8205,0,1,153,CHAPULTEPEC,25006.0,Culiacan,1,ene-jun,2008,96.57142857142857,92.81291666666662
8205,0,1,153,CHAPULTEPEC,25006.0,Culiacan,1,ene-jun,2009,93.57142857142857,92.81291666666662
8205,0,1,153,CHAPULTEPEC,25006.0,Culiacan,1,ene-jun,2010,94.28571428571429,92.81291666666662
8206,0,1,107,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2007,68.33333333333333,83.5645963718821
8206,0,1,107,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2008,85.83333333333333,83.5645963718821
8206,0,1,107,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2009,89.57142857142857,83.5645963718821
8206,0,1,107,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2010,87.5,83.5645963718821
8206,0,1,107,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2008,91.5,79.92552777777777
8206,0,1,107,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2009,87.28571428571429,79.92552777777777
8206,0,1,107,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2010,63.75,79.92552777777777
8208,0,1,106,SANCHEZ CELIS,25012.0,Mazatlan,1,ago-dic,2007,92.0,89.73339200680272
8208,0,1,106,SANCHEZ CELIS,25012.0,Mazatlan,1,ago-dic,2008,82.14285714285714,89.73339200680272
8208,0,1,106,SANCHEZ CELIS,25012.0,Mazatlan,1,ago-dic,2009,93.75,89.73339200680272
8208,0,1,106,SANCHEZ CELIS,25012.0,Mazatlan,1,ago-dic,2010,92.85714285714286,89.73339200680272
8208,0,1,106,SANCHEZ CELIS,25012.0,Mazatlan,1,ene-jun,2008,77.71428571428571,85.47652380952381
8208,0,1,106,SANCHEZ CELIS,25012.0,Mazatlan,1,ene-jun,2009,90.42857142857143,85.47652380952381
8208,0,1,106,SANCHEZ CELIS,25012.0,Mazatlan,1,ene-jun,2010,94.57142857142857,85.47652380952381
8208,0,1,106,SANCHEZ CELIS,25012.0,Mazatlan,1,verano,2008,85.0,84.87214285714286
8212,0,1,123,LIBERTAD,25006.0,Culiacan,1,ago-dic,2007,84.66666666666667,89.65987830687831
8212,0,1,123,LIBERTAD,25006.0,Culiacan,1,ago-dic,2008,95.14285714285714,89.65987830687831
8212,0,1,123,LIBERTAD,25006.0,Culiacan,1,ago-dic,2009,89.42857142857143,89.65987830687831
8212,0,1,123,LIBERTAD,25006.0,Culiacan,1,ago-dic,2010,92.33333333333333,89.65987830687831
8212,0,1,123,LIBERTAD,25006.0,Culiacan,1,ene-jun,2008,77.66666666666667,87.91020946712023
8212,0,1,123,LIBERTAD,25006.0,Culiacan,1,ene-jun,2009,95.14285714285714,87.91020946712023
8212,0,1,123,LIBERTAD,25006.0,Culiacan,1,ene-jun,2010,93.625,87.91020946712023
8212,0,1,123,LIBERTAD,25006.0,Culiacan,1,verano,2008,80.0,89.42
8212,0,1,123,LIBERTAD,25006.0,Culiacan,1,verano,2010,99.0,89.42
8213,0,2,85,EJIDAL,25006.0,Culiacan,1,ago-dic,2007,52.333333333333336,86.34878571428577
8213,0,2,85,EJIDAL,25006.0,Culiacan,1,ago-dic,2008,83.0,86.34878571428577
8213,0,2,85,EJIDAL,25006.0,Culiacan,1,ago-dic,2009,79.16666666666667,86.34878571428577
8213,0,2,85,EJIDAL,25006.0,Culiacan,1,ago-dic,2010,87.14285714285714,86.34878571428577
8213,0,2,85,EJIDAL,25006.0,Culiacan,1,ene-jun,2008,66.0,88.77633333333337
8213,0,2,85,EJIDAL,25006.0,Culiacan,1,ene-jun,2009,90.85714285714286,88.77633333333337
8213,0,2,85,EJIDAL,25006.0,Culiacan,1,ene-jun,2010,87.5,88.77633333333337
8213,0,2,85,EJIDAL,25006.0,Culiacan,1,verano,2008,80.0,84.08904761904762
8213,0,2,85,EJIDAL,25006.0,Culiacan,1,verano,2010,85.0,84.08904761904762
8214,0,1,117,AQUILES SERDAN,25006.0,Culiacan,1,ago-dic,2007,94.83333333333333,93.51081547619046
8214,0,1,117,AQUILES SERDAN,25006.0,Culiacan,1,ago-dic,2008,96.16666666666667,93.51081547619046
8214,0,1,117,AQUILES SERDAN,25006.0,Culiacan,1,ago-dic,2009,95.75,93.51081547619046
8214,0,1,117,AQUILES SERDAN,25006.0,Culiacan,1,ago-dic,2010,98.28571428571429,93.51081547619046
8214,0,1,117,AQUILES SERDAN,25006.0,Culiacan,1,ene-jun,2008,95.83333333333333,90.85408095238095
8214,0,1,117,AQUILES SERDAN,25006.0,Culiacan,1,ene-jun,2009,95.28571428571429,90.85408095238095
8214,0,1,117,AQUILES SERDAN,25006.0,Culiacan,1,ene-jun,2010,97.14285714285714,90.85408095238095
8214,0,1,117,AQUILES SERDAN,25006.0,Culiacan,1,verano,2008,100.0,93.92702777777777
8214,0,1,117,AQUILES SERDAN,25006.0,Culiacan,1,verano,2009,100.0,93.92702777777777
8216,0,1,62,ESTADIO,25006.0,Culiacan,1,ago-dic,2007,95.16666666666667,89.55849206349207
8216,0,1,62,ESTADIO,25006.0,Culiacan,1,ago-dic,2008,87.66666666666667,89.55849206349207
8216,0,1,62,ESTADIO,25006.0,Culiacan,1,ago-dic,2009,89.66666666666667,89.55849206349207
8216,0,1,62,ESTADIO,25006.0,Culiacan,1,ago-dic,2010,91.57142857142857,89.55849206349207
8216,0,1,62,ESTADIO,25006.0,Culiacan,1,ene-jun,2008,96.0,92.75503571428571
8216,0,1,62,ESTADIO,25006.0,Culiacan,1,ene-jun,2009,93.0,92.75503571428571
8216,0,1,62,ESTADIO,25006.0,Culiacan,1,ene-jun,2010,91.875,92.75503571428571
8217,0,1,107,LIBERTAD,25006.0,Culiacan,1,ago-dic,2007,83.83333333333333,82.527253968254
8217,0,1,107,LIBERTAD,25006.0,Culiacan,1,ago-dic,2008,57.833333333333336,82.527253968254
8217,0,1,107,LIBERTAD,25006.0,Culiacan,1,ago-dic,2009,87.11111111111111,82.527253968254
8217,0,1,107,LIBERTAD,25006.0,Culiacan,1,ago-dic,2010,77.71428571428571,82.527253968254
8217,0,1,107,LIBERTAD,25006.0,Culiacan,1,ene-jun,2008,54.0,71.98559523809523
8217,0,1,107,LIBERTAD,25006.0,Culiacan,1,ene-jun,2009,85.5,71.98559523809523
8217,0,1,107,LIBERTAD,25006.0,Culiacan,1,ene-jun,2010,88.28571428571429,71.98559523809523
8217,0,1,107,LIBERTAD,25006.0,Culiacan,1,verano,2008,75.0,77.57338624338625
8217,0,1,107,LIBERTAD,25006.0,Culiacan,1,verano,2009,90.0,77.57338624338625
8217,0,1,107,LIBERTAD,25006.0,Culiacan,1,verano,2010,86.0,77.57338624338625
8218,0,1,141,MARGARITAS,25006.0,Culiacan,1,ago-dic,2007,65.5,86.42192176870748
8218,0,1,141,MARGARITAS,25006.0,Culiacan,1,ago-dic,2008,85.33333333333333,86.42192176870748
8218,0,1,141,MARGARITAS,25006.0,Culiacan,1,ago-dic,2009,83.0,86.42192176870748
8218,0,1,141,MARGARITAS,25006.0,Culiacan,1,ago-dic,2010,84.0,86.42192176870748
8218,0,1,141,MARGARITAS,25006.0,Culiacan,1,ene-jun,2008,58.833333333333336,72.59414013605446
8218,0,1,141,MARGARITAS,25006.0,Culiacan,1,ene-jun,2009,85.42857142857143,72.59414013605446
8218,0,1,141,MARGARITAS,25006.0,Culiacan,1,ene-jun,2010,47.142857142857146,72.59414013605446
8219,0,1,27,LIBERTAD,25006.0,Culiacan,1,ago-dic,2007,71.16666666666667,72.67326984126983
8219,0,1,27,LIBERTAD,25006.0,Culiacan,1,ago-dic,2008,67.71428571428571,72.67326984126983
8219,0,1,27,LIBERTAD,25006.0,Culiacan,1,ago-dic,2009,79.66666666666667,72.67326984126983
8219,0,1,27,LIBERTAD,25006.0,Culiacan,1,ago-dic,2010,45.6,72.67326984126983
8219,0,1,27,LIBERTAD,25006.0,Culiacan,1,ene-jun,2008,80.6,54.09394047619048
8219,0,1,27,LIBERTAD,25006.0,Culiacan,1,ene-jun,2009,71.71428571428571,54.09394047619048
