clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,causa_salida,clave,nombre,corto,periodo_act,anio_ingreso_periodo,promedio,promedio_pred,promedioxperiodo,alumnoEnRiesgoBajoRendimiento
8132,0,1,107,LAS GRANJAS,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,87.25,84.46047,74.76588888888888,Sin riesgo
8135,0,2,94,GUADALUPE,25006.0,Culiacan,1,94,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,75.5,85.00855,80.9524410430839,Sin riesgo
8135,0,2,94,GUADALUPE,25006.0,Culiacan,1,94,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,82.57142857142857,85.00855,80.9524410430839,Sin riesgo
8135,0,2,94,GUADALUPE,25006.0,Culiacan,1,94,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,85.16666666666667,83.936874,86.17038095238095,Sin riesgo
8135,0,2,94,GUADALUPE,25006.0,Culiacan,1,94,INGENIERIA INDUSTRIAL,Industrial,verano,2008,82.5,84.9429,83.55190476190477,Sin riesgo
8135,0,2,94,GUADALUPE,25006.0,Culiacan,1,94,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,89.22222222222223,86.49102,80.9524410430839,Sin riesgo
8135,0,2,94,GUADALUPE,25006.0,Culiacan,1,94,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,88.42857142857143,85.28646,86.17038095238095,Sin riesgo
8135,0,2,94,GUADALUPE,25006.0,Culiacan,1,94,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,85.0,86.97676,80.9524410430839,Sin riesgo
8135,0,2,94,GUADALUPE,25006.0,Culiacan,1,94,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,78.0,86.73891,86.17038095238095,Sin riesgo
8138,0,1,107,CENTRO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,53.333333333333336,79.13253,75.98773406474479,Sin riesgo
8138,0,1,107,CENTRO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,69.6,79.13253,75.98773406474479,Sin riesgo
8138,0,1,107,CENTRO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,32.0,77.80948,66.25266400081402,En riesgo
8138,0,1,107,CENTRO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,14.0,78.754654,66.25266400081402,En riesgo
8138,0,1,107,CENTRO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,53.333333333333336,83.67768,75.98773406474479,Sin riesgo
8138,0,1,107,CENTRO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,verano,2010,80.0,83.87307,78.7650753968254,Sin riesgo
8139,0,1,95,CENTRO,25006.0,Culiacan,1,95,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,71.16666666666667,81.17606,90.6018333333333,Sin riesgo
8139,0,1,95,CENTRO,25006.0,Culiacan,1,95,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,88.0,81.17606,90.6018333333333,Sin riesgo
8139,0,1,95,CENTRO,25006.0,Culiacan,1,95,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,91.33333333333333,80.09275,93.08837301587302,Sin riesgo
8139,0,1,95,CENTRO,25006.0,Culiacan,1,95,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,93.75,82.25412,90.6018333333333,Sin riesgo
8139,0,1,95,CENTRO,25006.0,Culiacan,1,95,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,96.0,81.037926,93.08837301587302,Sin riesgo
8139,0,1,95,CENTRO,25006.0,Culiacan,1,95,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,97.125,85.64903,90.6018333333333,Sin riesgo
8139,0,1,95,CENTRO,25006.0,Culiacan,1,95,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,94.625,85.285774,93.08837301587302,Sin riesgo
8139,0,1,95,CENTRO,25006.0,Culiacan,1,95,INGENIERIA INDUSTRIAL,Industrial,verano,2010,98.0,85.84442,87.64125,Sin riesgo
8142,0,2,25,GUADALUPE VICTORIA,25006.0,Culiacan,1,25,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,85.0,89.97353,91.5383815192744,Sin riesgo
8142,0,2,25,GUADALUPE VICTORIA,25006.0,Culiacan,1,25,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,94.16666666666667,89.97353,91.5383815192744,Sin riesgo
8142,0,2,25,GUADALUPE VICTORIA,25006.0,Culiacan,1,25,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,85.0,90.08361,86.96380158730159,Sin riesgo
8142,0,2,25,GUADALUPE VICTORIA,25006.0,Culiacan,1,25,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,92.875,91.2204,91.5383815192744,Sin riesgo
8142,0,2,25,GUADALUPE VICTORIA,25006.0,Culiacan,1,25,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,79.42857142857143,91.19759,86.96380158730159,Sin riesgo
8142,0,2,25,GUADALUPE VICTORIA,25006.0,Culiacan,1,25,INGENIERIA INDUSTRIAL,Industrial,verano,2009,100.0,91.44117,95.59113435374151,Sin riesgo
8142,0,2,25,GUADALUPE VICTORIA,25006.0,Culiacan,1,25,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,92.57142857142857,91.70614,91.5383815192744,Sin riesgo
8142,0,2,25,GUADALUPE VICTORIA,25006.0,Culiacan,1,25,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,94.16666666666667,91.1891,86.96380158730159,Sin riesgo
8142,0,2,25,GUADALUPE VICTORIA,25006.0,Culiacan,1,25,INGENIERIA INDUSTRIAL,Industrial,verano,2010,100.0,93.640495,95.59113435374151,Sin riesgo
8146,0,2,23,CAMPESTRE,25006.0,Culiacan,1,23,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,77.0,82.09551,81.50907142857143,Sin riesgo
8146,0,2,23,CAMPESTRE,25006.0,Culiacan,1,23,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,80.5,81.781586,81.50907142857143,Sin riesgo
8146,0,2,23,CAMPESTRE,25006.0,Culiacan,1,23,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,84.5,81.99397,84.71529365079364,Sin riesgo
8146,0,2,23,CAMPESTRE,25006.0,Culiacan,1,23,INGENIERIA INDUSTRIAL,Industrial,verano,2008,70.0,81.057304,74.38574603174602,Sin riesgo
8146,0,2,23,CAMPESTRE,25006.0,Culiacan,1,23,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,82.14285714285714,83.02845,81.50907142857143,Sin riesgo
8146,0,2,23,CAMPESTRE,25006.0,Culiacan,1,23,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,87.83333333333333,83.107956,84.71529365079364,Sin riesgo
8146,0,2,23,CAMPESTRE,25006.0,Culiacan,1,23,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,86.83333333333333,83.96709,81.50907142857143,Sin riesgo
8146,0,2,23,CAMPESTRE,25006.0,Culiacan,1,23,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,83.5,83.274994,84.71529365079364,Sin riesgo
8148,0,2,25,GUADALUPE,25006.0,Culiacan,1,25,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,91.16666666666667,89.304924,91.91155102040815,Sin riesgo
8148,0,2,25,GUADALUPE,25006.0,Culiacan,1,25,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,89.57142857142857,89.304924,91.91155102040815,Sin riesgo
8148,0,2,25,GUADALUPE,25006.0,Culiacan,1,25,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,93.42857142857143,89.69418,96.51575736961449,Sin riesgo
8148,0,2,25,GUADALUPE,25006.0,Culiacan,1,25,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,92.85714285714286,90.55179,91.91155102040815,Sin riesgo
8148,0,2,25,GUADALUPE,25006.0,Culiacan,1,25,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,97.85714285714286,90.80817,96.51575736961449,Sin riesgo
8148,0,2,25,GUADALUPE,25006.0,Culiacan,1,25,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,94.85714285714286,91.03753,91.91155102040815,Sin riesgo
8148,0,2,25,GUADALUPE,25006.0,Culiacan,1,25,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,99.14285714285714,90.799675,96.51575736961449,Sin riesgo
8152,0,1,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,113,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,92.16666666666667,84.365395,81.10490134862025,Sin riesgo
8152,0,1,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,113,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,88.14285714285714,84.365395,81.10490134862025,Sin riesgo
8152,0,1,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,113,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,93.71428571428571,84.62426,86.15358975350047,Sin riesgo
8152,0,1,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,113,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,85.66666666666667,84.45968,81.10490134862025,Sin riesgo
8152,0,1,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,113,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,88.57142857142857,84.58566,86.15358975350047,Sin riesgo
8152,0,1,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,113,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,94.0,83.5719,81.10490134862025,Sin riesgo
8152,0,1,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,113,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,76.16666666666667,82.90498,86.15358975350047,Sin riesgo
8153,0,1,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,113,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,98.16666666666667,84.365395,81.10490134862025,Sin riesgo
8153,0,1,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,113,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,92.33333333333333,84.365395,81.10490134862025,Sin riesgo
8153,0,1,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,113,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,91.5,84.62426,86.15358975350047,Sin riesgo
8153,0,1,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,113,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,88.83333333333333,84.45968,81.10490134862025,Sin riesgo
8153,0,1,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,113,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,90.83333333333333,84.58566,86.15358975350047,Sin riesgo
8153,0,1,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,113,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,79.66666666666667,83.5719,81.10490134862025,Sin riesgo
8153,0,1,113,COLONIA AGRICOLA MEXICO,25002.0,Angostura,1,113,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,87.5,82.90498,86.15358975350047,Sin riesgo
8156,0,2,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,89.0,83.80295,83.41513020356433,Sin riesgo
8156,0,2,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,89.0,83.80295,83.41513020356433,Sin riesgo
8156,0,2,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,86.85714285714286,84.19221,77.24089752681182,Sin riesgo
8156,0,2,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,verano,2008,95.0,83.76853,83.96380952380952,Sin riesgo
8156,0,2,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,92.57142857142857,85.285416,83.41513020356433,Sin riesgo
8156,0,2,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,90.28571428571429,85.541794,77.24089752681182,Sin riesgo
8156,0,2,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,92.0,85.84334,83.41513020356433,Sin riesgo
8156,0,2,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,95.83333333333333,85.605484,77.24089752681182,Sin riesgo
8158,0,2,31,CENTRO,25006.0,Culiacan,1,31,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,88.0,84.04089,79.53596530612245,Sin riesgo
8158,0,2,31,CENTRO,25006.0,Culiacan,1,31,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,51.42857142857143,84.04089,79.53596530612245,Sin riesgo
8158,0,2,31,CENTRO,25006.0,Culiacan,1,31,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,85.28571428571429,84.43015,74.84948979591839,Sin riesgo
8158,0,2,31,CENTRO,25006.0,Culiacan,1,31,INGENIERIA INDUSTRIAL,Industrial,verano,2008,75.0,83.97524,83.12779546485262,Sin riesgo
8158,0,2,31,CENTRO,25006.0,Culiacan,1,31,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,62.2,85.28776,79.53596530612245,Sin riesgo
8158,0,2,31,CENTRO,25006.0,Culiacan,1,31,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,84.6,85.544136,74.84948979591839,Sin riesgo
8158,0,2,31,CENTRO,25006.0,Culiacan,1,31,INGENIERIA INDUSTRIAL,Industrial,verano,2009,70.0,85.59584,83.12779546485262,Sin riesgo
8158,0,2,31,CENTRO,25006.0,Culiacan,1,31,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,38.75,85.7735,79.53596530612245,Sin riesgo
8158,0,2,31,CENTRO,25006.0,Culiacan,1,31,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,57.833333333333336,85.535645,74.84948979591839,Sin riesgo
8158,0,2,31,CENTRO,25006.0,Culiacan,1,31,INGENIERIA INDUSTRIAL,Industrial,verano,2010,98.0,87.795166,83.12779546485262,Sin riesgo
8160,0,1,42,CENTRO,25009.0,Escuinapa,1,42,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,97.0,80.27531,96.94742040816325,Sin riesgo
8160,0,1,42,CENTRO,25009.0,Escuinapa,1,42,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,95.0,80.27531,96.94742040816325,Sin riesgo
8160,0,1,42,CENTRO,25009.0,Escuinapa,1,42,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,96.83333333333333,80.65293,95.99392176870744,Sin riesgo
8160,0,1,42,CENTRO,25009.0,Escuinapa,1,42,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,100.0,81.11776,96.94742040816325,Sin riesgo
8160,0,1,42,CENTRO,25009.0,Escuinapa,1,42,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,97.5,81.3625,95.99392176870744,Sin riesgo
8160,0,1,42,CENTRO,25009.0,Escuinapa,1,42,INGENIERIA INDUSTRIAL,Industrial,verano,2009,100.0,81.01555,97.94652380952381,Sin riesgo
8160,0,1,42,CENTRO,25009.0,Escuinapa,1,42,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,99.14285714285714,81.99728,96.94742040816325,Sin riesgo
8160,0,1,42,CENTRO,25009.0,Escuinapa,1,42,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,99.71428571428571,81.63402,95.99392176870744,Sin riesgo
8162,0,1,107,LIBERTAD,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,97.0,82.59363,77.84936176127337,Sin riesgo
8162,0,1,107,LIBERTAD,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,94.66666666666667,82.59363,77.84936176127337,Sin riesgo
8162,0,1,107,LIBERTAD,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,92.66666666666667,82.731514,74.2492286769875,Sin riesgo
8162,0,1,107,LIBERTAD,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,96.0,83.671684,77.84936176127337,Sin riesgo
8162,0,1,107,LIBERTAD,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,95.16666666666667,83.67669,74.2492286769875,Sin riesgo
8162,0,1,107,LIBERTAD,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,verano,2009,70.0,83.56947,62.2943686868687,En riesgo
8162,0,1,107,LIBERTAD,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,100.0,84.42158,77.84936176127337,Sin riesgo
8162,0,1,107,LIBERTAD,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,98.0,84.05832,74.2492286769875,Sin riesgo
8162,0,1,107,LIBERTAD,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,verano,2010,100.0,87.30923,62.2943686868687,En riesgo
8163,0,1,107,LOMA LINDA,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,93.5,84.509094,88.36223251219678,Sin riesgo
8163,0,1,107,LOMA LINDA,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,91.0,84.509094,88.36223251219678,Sin riesgo
8163,0,1,107,LOMA LINDA,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,90.71428571428571,84.64698,90.4981434240363,Sin riesgo
8163,0,1,107,LOMA LINDA,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,94.5,85.58715,88.36223251219678,Sin riesgo
8163,0,1,107,LOMA LINDA,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,94.0,85.592155,90.4981434240363,Sin riesgo
8163,0,1,107,LOMA LINDA,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,93.85714285714286,86.33704,88.36223251219678,Sin riesgo
8163,0,1,107,LOMA LINDA,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,95.14285714285714,85.973785,90.4981434240363,Sin riesgo
8164,0,1,23,INFONAVIT JOBORI,25006.0,Culiacan,1,23,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,71.66666666666667,76.71314,77.98885396825398,Sin riesgo
8164,0,1,23,INFONAVIT JOBORI,25006.0,Culiacan,1,23,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,73.0,76.71314,77.98885396825398,Sin riesgo
8164,0,1,23,INFONAVIT JOBORI,25006.0,Culiacan,1,23,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,67.0,76.13451,81.4628321428571,Sin riesgo
8164,0,1,23,INFONAVIT JOBORI,25006.0,Culiacan,1,23,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,82.16666666666667,77.555595,77.98885396825398,Sin riesgo
8164,0,1,23,INFONAVIT JOBORI,25006.0,Culiacan,1,23,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,82.28571428571429,76.84408,81.4628321428571,Sin riesgo
8164,0,1,23,INFONAVIT JOBORI,25006.0,Culiacan,1,23,INGENIERIA INDUSTRIAL,Industrial,verano,2009,70.0,76.794754,71.66113333333334,Sin riesgo
8164,0,1,23,INFONAVIT JOBORI,25006.0,Culiacan,1,23,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,71.0,78.61064,77.98885396825398,Sin riesgo
8164,0,1,23,INFONAVIT JOBORI,25006.0,Culiacan,1,23,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,84.6,78.09789,81.4628321428571,Sin riesgo
8164,0,1,23,INFONAVIT JOBORI,25006.0,Culiacan,1,23,INGENIERIA INDUSTRIAL,Industrial,verano,2010,70.0,80.021866,71.66113333333334,Sin riesgo
8165,0,1,153,MONTSERRAT,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,85.33333333333333,82.45067,89.76760544217686,Sin riesgo
8165,0,1,153,MONTSERRAT,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,95.0,82.45067,89.76760544217686,Sin riesgo
8165,0,1,153,MONTSERRAT,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,80.14285714285714,83.485794,85.46123809523813,Sin riesgo
8165,0,1,153,MONTSERRAT,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,verano,2008,80.0,82.34846,81.615,Sin riesgo
8165,0,1,153,MONTSERRAT,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,87.71428571428571,83.38673,89.76760544217686,Sin riesgo
8165,0,1,153,MONTSERRAT,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,90.75,84.361946,85.46123809523813,Sin riesgo
8165,0,1,153,MONTSERRAT,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,88.85714285714286,84.71092,89.76760544217686,Sin riesgo
8165,0,1,153,MONTSERRAT,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,94.25,84.65134,85.46123809523813,Sin riesgo
8166,0,1,117,SALVADOR,25006.0,Culiacan,1,117,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,60.166666666666664,80.22158,79.4957696060553,Sin riesgo
8166,0,1,117,SALVADOR,25006.0,Culiacan,1,117,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,87.85714285714286,80.22158,79.4957696060553,Sin riesgo
8166,0,1,117,SALVADOR,25006.0,Culiacan,1,117,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,72.2,80.480446,64.81800432900434,En riesgo
8166,0,1,117,SALVADOR,25006.0,Culiacan,1,117,INGENIERIA INDUSTRIAL,Industrial,verano,2008,80.0,80.13904,80.38457276850134,Sin riesgo
8166,0,1,117,SALVADOR,25006.0,Culiacan,1,117,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,81.4,80.75154,79.4957696060553,Sin riesgo
8166,0,1,117,SALVADOR,25006.0,Culiacan,1,117,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,55.666666666666664,80.87752,64.81800432900434,En riesgo
8166,0,1,117,SALVADOR,25006.0,Culiacan,1,117,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,86.8,81.666855,79.4957696060553,Sin riesgo
8166,0,1,117,SALVADOR,25006.0,Culiacan,1,117,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,67.0,81.30109,64.81800432900434,En riesgo
8166,0,1,117,SALVADOR,25006.0,Culiacan,1,117,INGENIERIA INDUSTRIAL,Industrial,verano,2010,92.5,84.57417,80.38457276850134,Sin riesgo
8168,0,1,121,LA CONSTANCIA,25006.0,Culiacan,1,121,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,96.33333333333333,89.085945,96.0053145786092,Sin riesgo
8168,0,1,121,LA CONSTANCIA,25006.0,Culiacan,1,121,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,92.5,89.085945,96.0053145786092,Sin riesgo
8168,0,1,121,LA CONSTANCIA,25006.0,Culiacan,1,121,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,93.83333333333333,89.34481,94.64949206349209,Sin riesgo
8168,0,1,121,LA CONSTANCIA,25006.0,Culiacan,1,121,INGENIERIA INDUSTRIAL,Industrial,verano,2008,90.0,87.067955,89.51599206349206,Sin riesgo
8168,0,1,121,LA CONSTANCIA,25006.0,Culiacan,1,121,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,97.875,89.615906,96.0053145786092,Sin riesgo
8168,0,1,121,LA CONSTANCIA,25006.0,Culiacan,1,121,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,94.16666666666667,89.74189,94.64949206349209,Sin riesgo
8168,0,1,121,LA CONSTANCIA,25006.0,Culiacan,1,121,INGENIERIA INDUSTRIAL,Industrial,verano,2009,99.0,87.597916,89.51599206349206,Sin riesgo
8168,0,1,121,LA CONSTANCIA,25006.0,Culiacan,1,121,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,98.57142857142857,90.53123,96.0053145786092,Sin riesgo
8168,0,1,121,LA CONSTANCIA,25006.0,Culiacan,1,121,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,97.16666666666667,90.16545,94.64949206349209,Sin riesgo
8169,0,2,156,NAYARIT,25018.0,Navolato,1,156,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,73.66666666666667,88.54721,84.53740334467119,Sin riesgo
8169,0,2,156,NAYARIT,25018.0,Navolato,1,156,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,89.28571428571429,88.54721,84.53740334467119,Sin riesgo
8169,0,2,156,NAYARIT,25018.0,Navolato,1,156,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,82.28571428571429,89.424835,87.46856249999995,Sin riesgo
8169,0,2,156,NAYARIT,25018.0,Navolato,1,156,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,88.125,89.654045,84.53740334467119,Sin riesgo
8169,0,2,156,NAYARIT,25018.0,Navolato,1,156,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,94.83333333333333,90.47176,87.46856249999995,Sin riesgo
8169,0,2,156,NAYARIT,25018.0,Navolato,1,156,INGENIERIA INDUSTRIAL,Industrial,verano,2009,85.0,89.96213,86.41359126984128,Sin riesgo
8169,0,2,156,NAYARIT,25018.0,Navolato,1,156,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,83.16666666666667,90.262596,84.53740334467119,Sin riesgo
8169,0,2,156,NAYARIT,25018.0,Navolato,1,156,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,91.85714285714286,90.328415,87.46856249999995,Sin riesgo
8171,0,1,156,DAUTILLOS,25018.0,Navolato,1,156,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,76.66666666666667,82.85954,78.56255102040818,Sin riesgo
8171,0,1,156,DAUTILLOS,25018.0,Navolato,1,156,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,92.0,82.85954,78.56255102040818,Sin riesgo
8171,0,1,156,DAUTILLOS,25018.0,Navolato,1,156,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,83.83333333333333,83.485794,87.14617006802725,Sin riesgo
8171,0,1,156,DAUTILLOS,25018.0,Navolato,1,156,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,90.0,83.7956,78.56255102040818,Sin riesgo
8171,0,1,156,DAUTILLOS,25018.0,Navolato,1,156,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,90.71428571428571,84.361946,87.14617006802725,Sin riesgo
8171,0,1,156,DAUTILLOS,25018.0,Navolato,1,156,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,83.85714285714286,84.599495,78.56255102040818,Sin riesgo
8171,0,1,156,DAUTILLOS,25018.0,Navolato,1,156,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,83.83333333333333,84.53991,87.14617006802725,Sin riesgo
