clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,ingreso,termino,causa_salida,nombre,corto,ultimo_digito,periodo,anio_ingreso,riesgo_bajo_rendimiento,riesgo_predicho
10149,4,1,107,BUGAMBILIAS,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10150,4,1,130,CENTRO,25005.0,Cosala,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10151,4,1,117,MARGARITAS,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10152,4,1,516,MORELOS,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10154,4,1,117,SAN FRANCISCO,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10158,4,1,112,CAMPESTRE,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10159,4,1,29,SAN RAFAEL,25018.0,Navolato,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10160,4,2,95,MONTSERRAT,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10162,4,1,127,VILLA DEL REAL,25018.0,Navolato,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10164,4,1,107,JARDIN,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10165,4,1,107,SANTA NATALIA,25018.0,Navolato,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10167,4,1,70,LOS ANGELES,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10168,4,1,116,CANARIAS,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10170,4,1,79,INFONAVIT JOBORI,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10172,4,1,131,MIRAMAR,25008.0,La Cruz,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10173,4,2,535,VILLA DEL REAL,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10175,4,1,62,LIBERTAD,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10179,4,1,163,FRACC.,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10180,4,1,107,STANZA SOLARE,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10181,4,1,61,,25018.0,Navolato,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
10452,4,1,0,INDUSTRIAL BRAVO,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2009,0,0
11063,4,1,28,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11089,4,1,117,INFONAVIT JOBORI,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11321,4,1,107,GUADALUPE,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11322,4,1,27,CUAUHTEMOC,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11323,4,1,27,SAN IGNACIO,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11324,4,1,25,LAS MANANITAS,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11326,4,1,55,VALLE DORADO,25011.0,Guasave,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11328,4,1,129,JUAN DE DIOS BATIZ,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11330,4,1,61,FIDEL GUTIERREZ,25018.0,Navolato,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11333,4,1,107,STANZA SOLARE,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11334,4,1,118,HUIZACHES,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11335,4,1,153,FRACC.,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11339,4,1,219,INFONAVIT JOBORI,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11340,4,1,65,INDEPENDENCIA,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11341,4,1,107,VILLA UNION,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11342,4,1,107,INFONAVIT BARRANCOS,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11343,4,1,131,MIRAMAR,25008.0,La Cruz,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11344,4,1,117,FRACC.,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11345,4,1,169,SAN FRANCISCO,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11346,4,1,70,CAPISTRANO II,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11347,4,1,163,LA CONSTANCIA,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11348,4,1,117,REPUBLICA MEXICANA,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11349,4,1,26,LIBERTAD,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11350,4,1,71,NUEVO HORIZONTE,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11351,4,1,127,EJIDAL,25018.0,Navolato,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11352,4,1,629,FRACC.,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11353,4,1,123,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11355,4,1,333,FRAC.LOS,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11357,4,1,107,BUENOS AIRES,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11359,4,1,127,BARICUETO,25018.0,Navolato,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11360,4,1,98,FRACC.,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11363,4,1,153,FRACC.,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11364,4,1,121,EL WALAMO,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11365,4,1,22,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11366,4,1,153,FRACC.,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11367,4,1,531,EL TORO,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11369,4,1,65,INFONAVIT JOBORI,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11372,4,1,107,FRANCISCO ALARCON,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11375,4,1,613,VILLAFONTANA,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11376,4,1,118,INFONAVIT JOBORI,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11378,4,1,68,,25002.0,Angostura,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11379,4,1,153,SAN MIGUEL,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11381,4,1,107,STANZA SOLARE,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11382,4,1,107,STANZA SOLARE,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11383,4,1,107,GUADALUPE,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11384,4,1,89,EL WALAMO,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11385,4,1,123,CHULAVISTA,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11386,4,1,117,SAN FRANCISCO,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11387,4,1,153,UNIVERSIDAD 94,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11388,4,1,117,MORELOS,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11389,4,1,27,LOS ANGELES,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11391,4,1,127,ALCANFORES,25018.0,Navolato,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11394,4,1,26,SALVADOR,25006.0,Culiacan,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
11395,4,1,205,EL ZOPILOTE,25011.0,Guasave,2103.0,,1,INGENIERIA ELECTRONICA,Electronica,3.0,ago-dic,2010,0,0
3526,0,1,17,LOS ANGELES,25006.0,Culiacan,2051.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2005,0,0
3534,0,1,29,ALFONSO G. CALDERON,25018.0,Navolato,2051.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2005,0,0
3545,0,1,112,INSURGENTES,25015.0,Guamuchil,2051.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2005,0,0
3559,0,1,71,LAS GRANJAS,25006.0,Culiacan,2051.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2005,0,0
3575,0,1,95,GUADALUPE,25006.0,Culiacan,2051.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2005,0,0
3601,0,1,107,SANTA NATALIA,25006.0,Culiacan,2051.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2005,0,0
3851,0,1,37,MORELOS,25006.0,Culiacan,2051.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2005,0,0
3942,0,1,153,SANTA NATALIA,25006.0,Culiacan,2053.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2005,0,0
3946,0,2,107,LOS ANGELES,25006.0,Culiacan,2053.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2005,0,0
3978,0,1,127,COFRADIA,25018.0,Navolato,2053.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2005,0,0
3988,0,1,78,GUADALUPE,25006.0,Culiacan,2053.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2005,0,0
4020,0,2,107,VILLA DEL REAL,25006.0,Culiacan,2053.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2005,0,0
4031,0,1,107,EL WALAMO,25006.0,Culiacan,2053.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2005,0,0
4116,0,1,32,VILLA DE GUADALUPE,25006.0,Culiacan,2053.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2005,0,0
4192,0,1,26,MAZATLAN III,25006.0,Culiacan,2053.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2005,0,0
4245,0,1,107,GUADALUPE,25006.0,Culiacan,2053.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2005,0,0
6181,0,1,150,ZARAGOZA,25014.0,Rosario,2053.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2005,0,0
6199,0,1,0,COL. MARIANO ESCOBEDO,25006.0,Culiacan,2061.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2006,0,0
6216,0,1,0,CAMPESTRE,25006.0,Culiacan,2061.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2006,0,0
6274,0,1,121,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,2061.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2006,0,0
6287,0,1,26,VILLAS,25006.0,Culiacan,2061.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2006,0,0
6290,0,2,71,AGUAJITO,25006.0,Culiacan,2061.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2006,0,0
6294,0,1,22,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,2061.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2006,0,0
6315,0,1,118,RECURSOS,25006.0,Culiacan,2061.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2006,0,0
6316,0,2,82,GABRIEL LEYVA VELAZQUEZ,25006.0,Culiacan,2061.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2006,0,0
6317,0,1,107,VILLA UNION,25006.0,Culiacan,2061.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2006,0,0
6406,0,2,107,MONTSERRAT,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6409,0,1,65,SAN FRANCISCO,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6413,0,2,153,MORELOS,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6414,0,2,107,SAN MIGUEL,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6415,0,2,26,CENTRO,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6422,0,2,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6425,0,1,117,ROSALES,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6426,0,2,94,SAN RAFAEL,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6432,0,1,27,AQUILES SERDAN,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6463,0,1,118,EJIDAL,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6464,0,1,153,FRACC.,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6475,0,2,112,MAGISTERIO,25015.0,Guamuchil,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6478,0,1,25,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6496,0,1,107,CENTRO,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6501,0,1,98,FRACC.,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6502,0,1,107,GUADALUPE,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6512,0,2,70,SAN IGNACIO,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6519,0,1,20,CENTRO,25013.0,Mocorito,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6527,0,1,107,LIBERTAD,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6538,0,1,41,PRESIDENTES,25014.0,Rosario,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6547,0,1,112,ROTARISMO,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6548,0,1,14,,25011.0,Guasave,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6555,0,1,112,MAGISTERIO,25015.0,Guamuchil,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6561,0,1,112,EL WALAMO,25015.0,Guamuchil,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6569,0,1,26,CENTRO,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6574,0,1,112,EL WALAMO,25015.0,Guamuchil,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6576,0,1,153,,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6580,0,1,121,SAN IGNACIO,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6584,0,1,26,VILLAS,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6594,0,1,333,NIEBLA,25014.0,Rosario,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6595,0,1,121,CHAPULTEPEC,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6596,0,1,33,PLUTARCO ELIAS CALLES,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6597,0,1,112,MORELOS,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6598,0,1,107,FRACC.,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6617,0,2,83,LOMBARDO,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6620,0,1,65,FELIPE,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6621,0,1,27,LIBERTAD,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6623,0,1,112,NINOS HEROES,25015.0,Guamuchil,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6625,0,1,112,MAGISTERIO,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6627,0,1,85,FRACC.,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6628,0,1,146,CENTRO,25009.0,Escuinapa,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6630,0,2,26,21 DE MARZO,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6635,0,1,112,GUADALUPE,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6637,0,1,333,,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6638,0,1,333,FRACC.,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6639,0,1,128,EJIDAL,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6640,0,1,107,ACUEDUCTO,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6641,0,1,107,FRACC.,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6650,0,1,14,CENTRO,25011.0,Guasave,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6651,0,1,27,ACUEDUCTO,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6655,0,1,26,LOS ANGELES,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6656,0,1,189,BUROCRATA,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6657,0,1,183,VENUSTIANO,25012.0,Mazatlan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6665,0,1,107,ROSALES,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6667,0,2,118,INFONAVIT JOBORI,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6669,0,2,107,LIBERTAD,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6670,0,1,144,MILITAR,25015.0,Guamuchil,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6673,0,1,153,FRACC.,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6674,0,1,107,BUGAMBILIAS,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6680,0,1,112,CENTRO,25015.0,Guamuchil,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6832,0,1,166,ESTADIO,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6905,0,2,107,LOS ANGELES,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
6966,0,1,71,VILLAS,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
7147,0,1,26,CANACO,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
7155,0,1,26,SALVADOR,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
7165,0,1,107,UNIVERSIDAD 94,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
7194,0,1,26,LOS ANGELES,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
7259,0,2,107,EL WALAMO,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
7261,0,2,29,NAYARIT,25018.0,Navolato,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
7266,0,1,153,ISSSTESIN,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
7292,0,2,121,CENTRO,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
7311,0,2,29,,25018.0,Navolato,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
7315,0,2,117,MORELOS,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
7319,0,1,107,BUGAMBILIAS,25006.0,Culiacan,2063.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2006,0,0
7393,0,2,55,INDUSTRIAL BRAVO,25006.0,Culiacan,2071.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2007,0,0
7400,0,1,71,DEPARTAMENTO,25006.0,Culiacan,2071.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2007,0,0
7412,0,2,153,CANACO,25006.0,Culiacan,2071.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2007,0,0
7429,0,2,71,LIBERTAD,25006.0,Culiacan,2071.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2007,0,0
7446,0,1,153,SAN RAFAEL,25006.0,Culiacan,2073.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,0,0
7515,0,1,121,EL WALAMO,25006.0,Culiacan,2073.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,0,0
7533,0,1,23,JARDIN,25006.0,Culiacan,2073.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,0,0
7626,0,1,156,CALDERON,25018.0,Navolato,2073.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,0,0
7629,0,2,107,BUENOS AIRES,25006.0,Culiacan,2073.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,0,0
